createdAt,url,positivePrompt,negativePrompt,nsfw,nsfwLevel,browsingLevel,likeCount,dislikeCount,heartCount,cryCount,laughCount,commentCount,username,Model,Meta,VAE,Resource1,Resource2,Resource3,Resource4,Resource5,Resource6
2024-07-09T01:04:58.159Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/d697ab84-9093-4b42-a0bb-23cb02197942/width=1024/d697ab84-9093-4b42-a0bb-23cb02197942.jpeg,<lora:gl1tt3rSDXL:1> gl1tt3r glitter iridescent no humans sparkle beetle,"watermark, signature, artist name, twitter username,",False,None,1,1630,0,545,57,167,0,freckledvixon,mixtapexl_vol2Resonance,"Size: 1024x1024, Seed: 1934998869, Steps: 30, Sampler: DPM++ 2M SDE, Version: v1.9.4",sdxl_vae.safetensors,"Name: gl1tt3rSDXL, Type: lora, Weight: 1","Name: mixtapexl_vol2Resonance, Type: model, Weight: N/A",,,,
2024-08-30T20:38:06.313Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/3213652a-feaa-4cb1-9a5b-91f9ada49058/width=832/3213652a-feaa-4cb1-9a5b-91f9ada49058.jpeg,,,False,None,1,1564,0,565,89,179,1,AubreyxSyndra,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-06-20T04:18:40.474Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/ff93fe11-a6a5-458a-a945-037d694cbc8f/width=832/ff93fe11-a6a5-458a-a945-037d694cbc8f.jpeg,"Realistic photograph of a cat in comically ill fitting bee-costume- (holding sign with text:""fix buzz PLZ"":1.4 ) in the style of ilya kuvshinov seth macfarlane meticulous photorealistic still lifes (holding sign that reads ""fix buzz plz"" )  david teniers the younger charming character illustrations use of screen tones 32k subsurface scattering Photorealistic Hyperrealistic analog style realistic film photography soft lighting heavy shadow","BadDream, UnrealisticDreamportrait, child, BadX,  ((Asian)), (Hispanic), (African), Watermark, Text, censored, deformed, bad anatomy, disfigured, poorly drawn face, mutated, extra limb, ugly, poorly drawn hands, missing limb, floating limbs, disconnected limbs, disconnected head, malformed hands, long neck, mutated hands and fingers, bad hands, missing fingers, cropped, worst quality, low quality, mutation, poorly drawn, huge calf, bad hands, fused hand, missing hand, disappearing arms, disappearing thigh, disappearing calf, disappearing legs, missing fingers, fused fingers, abnormal eye proportion, Abnormal hands, abnormal legs, abnormal feet, abnormal fingers",False,None,1,1526,0,497,96,278,10,Technicanaly,,"Size: 832x1216, Seed: 3632620911, Steps: 43, Sampler: Euler, Version: ",N/A,,,,,,
2024-06-14T18:55:41.110Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/70b85acd-ffc0-4879-b014-a93c93788e73/width=1800/70b85acd-ffc0-4879-b014-a93c93788e73.jpeg,,,False,None,1,1584,0,587,67,157,5,Pinkielicious,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-11-15T00:15:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c6a85e40-6c9c-40c0-9876-095c52881149/width=1248/c6a85e40-6c9c-40c0-9876-095c52881149.jpeg,,,True,Soft,2,1723,0,449,87,135,1,Abrakzas,,"Size: , Seed: 776093015084138, Steps: 20, Sampler: DPM++ 2M Karras, Version: ",N/A,"Name: FLUX-Dreamy_Illustrations_FLUX_LoRA-000001, Type: lora, Weight: N/A","Name: FLUX-RetroAnimeFluxV1, Type: lora, Weight: N/A","Name: FLUX-NeonFantasyPrimeFLUX-000049, Type: lora, Weight: N/A","Name: FLUX-sxz-Dark-Fantasy-v2-Flux, Type: lora, Weight: N/A","Name: FLUX-Magic of Art 2 (FLUX), Type: lora, Weight: N/A",
2024-06-07T18:26:55.297Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/80194406-41d6-4370-9b64-69746539acf6/width=832/80194406-41d6-4370-9b64-69746539acf6.jpeg,digital art hologram bigdata high technology sound wave background digital world neural network Humanoid reflaction masterpiece 32k UHD resolusion high quality professional photography,"Deformed, bad quality, grainy, noisy, plastic, hazy, bad hand, bad feet, (front view:1.1), ugly, bad quality,",False,None,1,1574,0,566,70,184,3,Adel_AI,.Pixel Alchemy Hyper V2.0,"Size: , Seed: 991804225083118, Steps: 12, Sampler: heunpp2, Version: ",N/A,,,,,,
2024-04-23T04:43:17.938Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/4dc21dac-8449-4e6f-9bbe-b0ac87414906/width=832/4dc21dac-8449-4e6f-9bbe-b0ac87414906.jpeg,,,False,None,1,1512,0,584,88,209,1,WizarDeus,ponyDiffusionV6XL_v6StartWithThisOne,"Size: 512x512, Seed: 371732822, Steps: 50, Sampler: DPM++ 2M, Version: v1.9.0",sdxl_vae.safetensors,"Name: ponyDiffusionV6XL_v6StartWithThisOne, Type: model, Weight: N/A",,,,,
2024-11-03T12:08:07.067Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/4c0aa7b0-fe6b-4838-a383-2d56d443ab50/width=832/4c0aa7b0-fe6b-4838-a383-2d56d443ab50.jpeg,,,False,None,1,1606,0,441,105,239,0,mathilda96,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-08-26T16:01:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/63aab099-5d93-4702-9384-82a662c81b05/width=832/63aab099-5d93-4702-9384-82a662c81b05.jpeg,score_9 score_8_up score_7_up score_6_up score_5_up score_4_up hknature masterpiece best quality highly detailed sharp focus dynamic lighting majestic look and feel mesmerizing artstation deviant art subject: a women's face. Subject: a cinematic profile view of the wizard Radagast the Brown from The Lord of the Rings Book Series in the woods. Description: the wizard's hat is but a giant mushroom whose pores are glowing mystically. He has a long beard. His wizard's ability to camouflage himself with the nature made him appear to be made of twigs and vines which is covered with rose flower and rose petals. The only thing that giving it all away is his eyes which glowing rhythmically with the mushroom hat. The background is magestic and serene. BREAK Make the whole cinematic frame a slow motion dramatic capture which should give the audience and viewers goosebumps.,"text, watermark, low quality, worst quality, bad compostion, poor, low effort, (child, childish, young:1.3), (rough sketch:1.1), censored, (derpibooru_p_low), source_comic",False,None,1,1525,0,590,85,191,3,NatureBoyBihar,,"Size: 832x1216, Seed: 4294967295, Steps: 30, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-07-11T12:52:11.092Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/1fefd7cf-d08b-46ca-bc6c-ac4d5227f4f7/width=768/1fefd7cf-d08b-46ca-bc6c-ac4d5227f4f7.jpeg,,,False,None,1,1335,0,422,112,522,2,Zappaa,FRT_MixModel_XL_Lightning_v1.1,"Size: 769x1153, Seed: 0, Steps: 8, Sampler: DPM++ 2S a, Version: ComfyUI",N/A,"Name: FRT_MixModel_XL_Lightning_v1.1, Type: model, Weight: N/A",,,,,
2024-10-07T07:50:39.476Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/85063c2b-27ea-4bd5-9478-461596b45978/width=832/85063c2b-27ea-4bd5-9478-461596b45978.jpeg,A visually stunning and cinematic fantasy scene captured in a low-angle shot showcases eerie dark ghosts emerging from a breathtaking nebula entrance and traversing the dark wet streets of a mysterious city. The ghosts with their realistic and intricate details exude a chilling yet captivating presence. The vibrant colors and dynamic lighting create an enchanting atmosphere while the rain-soaked streets add to the overall moodiness of the scene. vibrant cinematic,,False,None,1,1620,0,442,139,189,1,Ai_Collector,,"Size: 832x1216, Seed: 3714799571, Steps: 30, Sampler: Undefined, Version: ",N/A,,,,,,
2024-10-27T15:56:05.086Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/cca6f80b-698f-4c19-a3d4-16276f695b22/width=896/cca6f80b-698f-4c19-a3d4-16276f695b22.jpeg,Soviet style apartment windows lit up foggy slightly covering the building snow on ground winter night on top is red LED sign that says H O T E L but the letter E is turned off.  Also on top is a large dark figure with long arms and legs and skinny body climbing on the side of the structure  <lora:Dark Cinematic:1> DRK,,False,None,1,1860,0,668,168,219,4,7Zack,flux_dev,"Size: 896x1152, Seed: 1438521091, Steps: 25, Sampler: Euler, Version: f2.0.1v1.10.1-previous-480-g3b9b2f65",N/A,"Name: Dark Cinematic, Type: lora, Weight: N/A","Name: flux_dev, Type: model, Weight: N/A",,,,
2024-10-03T21:35:25.254Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/e6ef4b23-5d19-4a9f-927c-5a9bd93fc16e/width=832/e6ef4b23-5d19-4a9f-927c-5a9bd93fc16e.jpeg,score_9 score_8_up score_7_up a background of eyeballs in a black void 1 women cowering in fear suffering from fear guro mind broken,"signature, watermark, (muscular female), simple background, rating_safe, close up, nudity",False,None,1,1828,0,664,187,236,2,kingred980601,,"Size: 832x1216, Seed: 3996269274, Steps: 38, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-06-25T15:40:28.736Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/26151c70-987b-4819-a726-96b21b68a9ba/width=672/26151c70-987b-4819-a726-96b21b68a9ba.jpeg,surprising creative a little strange and has a touch of magic glow complex art,"sketch, anime, drawing, (neutral background), (simple background), makeup, jewelry, tree, head, face",False,None,1,1945,0,631,64,275,2,sevenof9247,SDXL_myown_Sevenof9_VAE,"Size: 675x1200, Seed: 6778056278477071000, Steps: 44, Sampler: dpmpp_3m_sde_gpu, Version: Fooocus v2.4.3",Default (model),"Name: sd_xl_offset_example-lora_1.0, Type: lora, Weight: N/A","Name: SDXL_myown_Sevenof9_VAE, Type: model, Weight: N/A",,,,
2024-10-19T07:01:40.957Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/0fa3fead-a3b4-4fb6-b8e0-0da7490eb156/width=832/0fa3fead-a3b4-4fb6-b8e0-0da7490eb156.jpeg,,,False,None,1,1788,0,675,153,298,16,Ai_Collector,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-05-28T16:00:09.328Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/5d47870a-bb96-48e6-bebd-96b993c89bc5/width=969/5d47870a-bb96-48e6-bebd-96b993c89bc5.jpeg,score_5 score_4_up(Oil painting graffiti:1.24) witcher 3 style (perfect flat shaded lighting:1.15) award winning image composition volumetric lighting subsurface scattering 4k hd intricate details high detailed resolutuion high quality of FineIntricately designed (c4d abstract fractals) 3D graffiti spirit Unicorn emerges from wall blurs art & reality. Push creativity defy conventions. Create boundary-pushing mind-bending experiences. Embrace chaos redefine possibilities. Walls & world transform. (Late morning shadows trees casting dappled patterns:1.03 (details:(reflective breaking light:1.24))) dramatic lighting hard bokeh perfect details perfect shadows dappled light light rays particle lighting high details ,"young, underage, (portrait:1.1), (background not visible), (disfigured:1.1), deformed, cripled, mutation,   disconnected limb, anatomical incorrect, anatomical nonsense, twisted legs, leg dublicate, third leg, (umbrella:1.2),(portrait:1.2),(cropped:1.25), (out of frame:1.25), (cut off:1.25), Bad composition, Poor composition, Unbalanced, signature, inscription, text, watermark, username, ugly, (jpeg artifacts),
workflow: comfyUi - SDXL",False,None,1,1943,0,672,78,220,2,cdbsas418tp,UPTSDXL_00003_,"Size: 808x1200, Seed: 8587294447596, Steps: 14, Sampler: dpmpp_2m_sde_karras, Version: ComfyUI",N/A,"Name: add-detail-xl, Type: lora, Weight: N/A","Name: UPTSDXL_00003_, Type: model, Weight: N/A",,,,
2024-09-25T17:43:39.795Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/bb819624-94fa-491b-8573-48305d497005/width=912/bb819624-94fa-491b-8573-48305d497005.jpeg,,,False,None,1,1721,0,740,149,302,5,Pinkielicious,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-10-03T21:25:40.160Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/52a797e8-9175-4632-948c-9c3fff1c4f30/width=688/52a797e8-9175-4632-948c-9c3fff1c4f30.jpeg,,,False,None,1,1886,0,670,139,213,4,PlagueDogAI,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-11-22T14:22:13.697Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/15f20b6e-4202-4e17-90f7-18be46d98c15/width=832/15f20b6e-4202-4e17-90f7-18be46d98c15.jpeg,abstract expressionist painting Pop Art and cubism early 20 century straight lines and solids cute cat face without body (((warm colors))) green intricate details hologram floating in space a vibrant digital illustration dribbble quantum wavetracing black background behance hd vivid colors flat color 2D strong lines Pop Art . energetic brushwork bold colors abstract forms expressive emotional,,False,None,1,1993,0,619,101,199,2,meercat,,"Size: 832x1216, Seed: 564978375, Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-10-12T14:31:23.115Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/3f5acfcb-ab59-4e0d-bd47-fd8687704fab/width=768/3f5acfcb-ab59-4e0d-bd47-fd8687704fab.jpeg,A giant mechanical spider weaving a web between skyscrapers in a rain-soaked cyberpunk city each thread glowing blue with electric energy.<lora:flux1-D\flux.1_lora_flyway_ink-dynamic.safetensors:0.8:0.8> <lora:flux1-D\flux.1_lora_flyway_Epic-detail_v2.safetensors:0.8:0.8> <lora:flux1-D\FluxGhost-000001.safetensors:0.55:0.55>,,False,None,1,1836,0,706,135,230,15,flyway,flux1-dev-fp8,"Size: 768x1280, Seed: 190957042204687, Steps: 22, Sampler: DDIM, Version: ComfyUI",N/A,,,,,,
2024-06-21T18:29:24.625Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/625954f7-b77c-4cce-bd74-6a4761b0a1b5/width=832/625954f7-b77c-4cce-bd74-6a4761b0a1b5.jpeg,,,False,None,1,1982,0,617,49,259,2,sunnytiersen,zavychromaxl_v80,"Size: 832x1216, Seed: 2603075484852358700, Steps: 60, Sampler: DPM++ 2M SDE Karras, Version: Fooocus v2.4.3",Default (model),"Name: sd_xl_offset_example-lora_1.0, Type: lora, Weight: N/A","Name: xl_more_art-full_v1, Type: lora, Weight: N/A","Name: detailed_notrigger, Type: lora, Weight: N/A","Name: MJ52, Type: lora, Weight: N/A","Name: Ukiyo-e Art, Type: lora, Weight: N/A","Name: NicolaSamori, Type: lora, Weight: N/A"
2024-06-14T19:10:49.768Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/4f9efbaa-714d-45ea-b479-18d406ecdbb5/width=816/4f9efbaa-714d-45ea-b479-18d406ecdbb5.jpeg,thoughts begin to bleed society a crazy breed  <lora:XSfenlie:0.8> <lora:Netropolis_Movie_Style_SDXL:0.3>  <lora:Illustration_Insanity:0.8>,"gore, nsfw",False,None,1,1882,0,644,159,222,4,TijuanaSlumlord,SDXL - T - leosamsHelloworldXL_helloworldXL70,"Size: 816x1216, Seed: 2367841022, Steps: 15, Sampler: DPM++ SDE, Version: v1.9.4",N/A,"Name: XSfenlie, Type: lora, Weight: 0.8","Name: Netropolis_Movie_Style_SDXL, Type: lora, Weight: 0.3","Name: Illustration_Insanity, Type: lora, Weight: 0.8","Name: SDXL - T - leosamsHelloworldXL_helloworldXL70, Type: model, Weight: N/A",,
2024-06-07T20:21:13.672Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/73cd33de-df47-409e-b5cf-e29fb696b3de/width=896/73cd33de-df47-409e-b5cf-e29fb696b3de.jpeg,enchanted beach with glowing shells (wide angle view:1.2) beautiful composition super sharp crisp clear true to life raw real realistic extremely high-resolution details realism pushed to extreme fine texture incredibly life like hyperrealistic detailed image infinite focus clear and detailed throughout,"(blurred background:2.0),(blurry, shallow focus, out of focus, unclear, simple_background, depth of field, indistinct, 35mm, bokeh, blurred background, blurred foreground, blurred subject, hazy, foggy, washed out, fuzzy, faint:1.5), (cloned face:1.5), (cloned head:1.5), distorted, grainy, dull, plain, modest, (bad hands), (bad anatomy), (bad proportions), (unnatural body), surreal, (ugly), (unbalanced body), amputee, bad eyes, bad face, broken finger, broken hand, broken leg, broken wrist, cross-eyed, disfigured, sketch, cartoon",False,None,1,1899,0,683,92,231,2,PirateGirl,LGT_QuantumFoxXLRealistic_v10,"Size: 896x1152, Seed: 312, Steps: 12, Sampler: Euler a, Version: Fooocus v2.4.2 (mashb1t)",sharpspectrumvaexl_v1,"Name: SDXL_DreamshaperRealistic_xl, Type: lora, Weight: N/A","Name: SDXL_BlurXL, Type: lora, Weight: N/A","Name: LGT_QuantumFoxXLRealistic_v10, Type: model, Weight: N/A",,,
2024-05-05T13:02:51.132Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/87d14efe-275a-4eb9-81c5-da6d7dfc3db2/width=1792/87d14efe-275a-4eb9-81c5-da6d7dfc3db2.jpeg,"score_9 score_8_up score_7_up rating_questionable <lora:Smooth Anime Style LoRA XL:0.8> fantasy cinematic lighting
1 girl solo cute (short:1.2) small body (shortstack:1.1) goblin tribal clothing chibi hair ornament jungle high angle looking at viewer tribal body paint feather neckwear headband close-up head tilt headshot portrait side view mouth open","score_4, score_5, score_6, signature, patreon, censored, deformed fingers, sweat, fused fingers, source_anime, lipstick, flat chest, water",False,None,1,1753,0,763,114,275,3,Goblintide,ponyFaetality_v11,"Size: 896x1152, Seed: 1851185640, Steps: 41, Sampler: Euler a, Version: f0.0.17v1.8.0rc-latest-276-g29be1da7",sdxl-vae-fp16-fix.safetensors,"Name: Smooth Anime Style LoRA XL, Type: lora, Weight: N/A","Name: ponyFaetality_v11, Type: model, Weight: N/A",,,,
2024-10-14T10:08:43.770Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/232a57f3-34fa-4161-b1fa-87ca22fa7c95/width=832/232a57f3-34fa-4161-b1fa-87ca22fa7c95.jpeg,,,False,None,1,1964,0,614,130,196,32,fussypixel,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-06-24T18:33:39.506Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/188783f2-97d5-4b36-945d-52db5afbd6df/width=832/188783f2-97d5-4b36-945d-52db5afbd6df.jpeg,close-up photo of colorful frog in jungle screaming open mouth Vampire Fangs Teeth  <lora:vampire teeth v3:1> wet leaves,"(watermark:1.2), (text:1.2), (logo:1.2), (3d render:1.2), drawing, painting, crayon",False,None,1,1849,0,557,100,398,2,FuenfFingerFaultier,realisticStockPhoto_v20,"Size: 832x1216, Seed: 2155143562, Steps: 30, Sampler: DPM++ 2M Karras, Version: v1.7.0",N/A,"Name: vampire teeth v3, Type: lora, Weight: N/A","Name: realisticStockPhoto_v20, Type: model, Weight: N/A",,,,
2024-04-22T12:09:38.544Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/8675e6c8-1721-49fb-851a-1f559db7f779/width=832/8675e6c8-1721-49fb-851a-1f559db7f779.jpeg,,,False,None,1,1692,0,802,120,289,1,eduardo_saffe,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-11-08T00:27:52.190Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/6a910466-57d5-4be0-9760-6db582d8a345/width=720/6a910466-57d5-4be0-9760-6db582d8a345.jpeg,,,False,None,1,1711,0,732,102,357,8,jboogx_creative,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-07-03T19:33:23.304Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c58b1cfc-9b1f-45a8-9b01-936036764c64/width=1280/c58b1cfc-9b1f-45a8-9b01-936036764c64.jpeg,cs-qu1lt-1 brown Highland cow with one pair of horns,"closed eyes,signature,logo",False,None,1,1964,0,589,80,269,4,chromesun,crystalClearXL_ccxl,"Size: 1024x1024, Seed: 513820471, Steps: 30, Sampler: DPM++ 2M Karras, Version: ",sdxl_vae.safetensors,"Name: crystalClearXL_ccxl, Type: model, Weight: N/A",,,,,
2024-11-17T21:21:39.409Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/abf4cfbf-ac27-434d-96fd-89bdd9184e92/width=1152/abf4cfbf-ac27-434d-96fd-89bdd9184e92.jpeg,,,False,None,1,1951,0,650,112,186,5,NaomiVK,,"Size: , Seed: 750, Steps: , Sampler: DPM++ 2M, Version: ",N/A,,,,,,
